"","ISO","OfficialName","Year","Source","Numberoftotalbirths22","NumberofallLBs23","NumberofbabieswithGA","Pretermlt37weeks","Preterm32tolt37weeks","Preterm28tolt32weeks","Preterm24tolt28weeks","Preterm22tolt24weeks","Pretermlt22weeks","Pretermlt32weeks","Pretermlt28weeks","Pretermlt25weeks","MissingGA","Reportedpretermrate","denominatorUsed","pretermRCalculated","calculatedPretermRate","FullcitationSource","sourceSubType","logitPreterm","logitPretermSe","modellingRegionName","modellingRegionIndex","facility_birth","coverageOfWPPLBs","Pretermlt28weeksprop","Pretermlt32weeksprop","DQC","methodGAGroup","dataType"
"57","BEL","Belgium",2015,"Admin",NA,121713,120087,9724,8440,867,NA,NA,NA,NA,417,NA,1626,NA,"LBwithGA",1,8.09746267289548,"Statbel, the Belgian statistical officehttps://statbel.fgov.be/en/themes/population/births-and-fertility#figures","1",-2.42917787628797,0.0105782487160087,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.9210891723633,100.352887826194,0.0428835870012341,0.132044426162073,"A",1,0
"58","BEL","Belgium",2016,"Admin",NA,121161,119580,9720,8428,869,NA,NA,NA,NA,423,NA,1581,NA,"LBwithGA",1,8.12844957350728,"Statbel, the Belgian statistical officehttps://statbel.fgov.be/en/themes/population/births-and-fertility#figures","1",-2.42502120944213,0.0105822092456912,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.9288787841797,100.12892029255,0.0435185185185185,0.132921810699588,"A",1,0
"59","BEL","Belgium",2017,"Admin",NA,119102,117500,9739,8459,818,NA,NA,NA,NA,462,NA,1602,NA,"LBwithGA",1,8.28851063829787,"Statbel, the Belgian statistical officehttps://statbel.fgov.be/en/themes/population/births-and-fertility#figures","1",-2.40377736896121,0.0105811030478184,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.9369506835938,99.8407269557053,0.0474381353321696,0.131430331656228,"A",1,0
"60","BEL","Belgium",2018,"Admin",NA,117800,116348,9485,8226,835,NA,NA,NA,NA,424,NA,1452,NA,"LBwithGA",1,8.15226733592326,"Statbel, the Belgian statistical officehttps://statbel.fgov.be/en/themes/population/births-and-fertility#figures","1",-2.42183603686424,0.0107138882563085,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.9444198608398,99.8017520375485,0.0447021613073274,0.132735898787559,"A",1,0
"61","BEL","Belgium",2019,"Admin",NA,117103,115507,9400,8122,848,NA,NA,NA,NA,430,NA,1596,NA,"LBwithGA",1,8.1380349242903,"Statbel, the Belgian statistical officehttps://statbel.fgov.be/en/themes/population/births-and-fertility#figures","1",-2.42373832966251,0.0107613859529688,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.9510498046875,100.832644485775,0.0457446808510638,0.135957446808511,"A",1,0
"62","BEN","Benin",2010,"Study",975,NA,814,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clinical Infectious Diseases",NA,-2.44435171362158,0.129304790588986,"Sub-Saharan Africa",2,83.8781280517578,0.219104631882685,NA,NA,"E",1,3
"63","BEN","Benin",2011,"Study",NA,923,923,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BMJ Open",NA,-2.8632585224876,0.14563196229159,"Sub-Saharan Africa",2,85.0791702270508,0.242065344530058,NA,NA,"E",3,0
"64","BGD","Bangladesh",2010,"Study",NA,1412,13333,2912,2391,385,NA,NA,NA,NA,136,NA,NA,NA,NA,NA,NA,"NA",NA,-1.27498287067585,0.020961075211283,"Southern Asia",1,23.8666667938232,0.0444474943512019,NA,NA,"E",2,0
"65","BGD","Bangladesh",2010,"Study",1153,NA,1153,254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Epidemiology",NA,-1.26566637333128,0.0710929776577924,"Southern Asia",1,23.8666667938232,0.0362945899340905,NA,NA,"E",1,0
"66","BGD","Bangladesh",2012,"Study",24560,21227,21227,4182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PLoS One",NA,-1.40515098520877,0.0172569803397019,"Southern Asia",1,30.2072906494141,0.693256013857935,NA,NA,"E",3,0
"67","BGD","Bangladesh",2013,"Study",1162,1066,1066,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pediatrics",NA,-2.05051850221059,0.0963722749600456,"Southern Asia",1,33.65625,0.034754825247783,NA,NA,"E",1,0
"68","BGD","Bangladesh",2014,"Study",3783,3557,3557,731,NA,NA,NA,NA,NA,NA,NA,NA,151,NA,NA,NA,NA,"Lancet",NA,-1.34920729245755,0.0414585592885422,"Southern Asia",1,37.5218734741211,0.116660588202882,NA,NA,"E",2,0
"69","BGD","Bangladesh",2015,"Study",1486,NA,1486,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BMJ Open",NA,-2.28945580155225,0.0897539885904612,"Southern Asia",1,41.2750015258789,0.0491019887296727,NA,NA,"E",1,0
"70","BGR","Bulgaria",2013,"Admin",67061,66578,64045,4294,3725,415,NA,NA,NA,NA,154,35,2533,NA,"LBwithGA",1,6.70466078538528,"Live births by birth weight and duration of gestation [DEMO_FWEIGHT__custom_1232299] EuroSTAT","1",-2.63296722761665,0.0157993422096826,"Northern America, Australia and New Zealand, Central Asia and Europe",3,92.457145690918,97.0171220400729,0.0358639962738705,0.132510479739171,"B",2,0
"71","BGR","Bulgaria",2014,"Admin",68083,67585,65109,4792,4086,539,NA,NA,NA,NA,167,35,2476,NA,"LBwithGA",1,7.35996559615414,"Live births by birth weight and duration of gestation [DEMO_FWEIGHT__custom_1232299] EuroSTAT","1",-2.53266612690173,0.0150086711309932,"Northern America, Australia and New Zealand, Central Asia and Europe",3,92.5017852783203,98.0643944340458,0.0348497495826377,0.147328881469115,"B",2,0
"72","BGR","Bulgaria",2015,"Admin",66370,65950,63447,4568,3849,571,NA,NA,NA,NA,148,13,2503,NA,"LBwithGA",1,7.19970999416836,"Live births by birth weight and duration of gestation [DEMO_FWEIGHT__custom_1232299] EuroSTAT","1",-2.55640901822703,0.0153589768455526,"Northern America, Australia and New Zealand, Central Asia and Europe",3,92.3375015258789,97.8806138502182,0.032399299474606,0.157399299474606,"B",2,0
"73","BGR","Bulgaria",2016,"Admin",65446,64984,62769,4633,4006,463,NA,NA,NA,NA,164,25,2215,NA,"LBwithGA",1,7.38103203810798,"Live births by birth weight and duration of gestation [DEMO_FWEIGHT__custom_1232299] EuroSTAT","1",-2.52958048687982,0.0152657758471966,"Northern America, Australia and New Zealand, Central Asia and Europe",3,92.1565704345703,98.3518229836696,0.0353982300884956,0.135333477228578,"B",2,0
"74","BGR","Bulgaria",2017,"Admin",64326,63955,61643,4610,4013,428,NA,NA,NA,NA,169,25,2312,NA,"LBwithGA",1,7.47854582028779,"Live births by birth weight and duration of gestation [DEMO_FWEIGHT__custom_1232299] EuroSTAT","1",-2.51540219066904,0.0153118727871874,"Northern America, Australia and New Zealand, Central Asia and Europe",3,91.9258117675781,98.7966138350789,0.0366594360086768,0.129501084598698,"B",2,0
"75","BGR","Bulgaria",2018,"Admin",62576,62197,59673,4761,4122,476,NA,NA,NA,NA,163,22,2524,NA,"LBwithGA",1,7.97848273088331,"Live births by birth weight and duration of gestation [DEMO_FWEIGHT__custom_1232299] EuroSTAT","1",-2.44527417365312,0.0151079735005525,"Northern America, Australia and New Zealand, Central Asia and Europe",3,91.6758346557617,98.9988221436985,0.0342365049359378,0.13421550094518,"B",2,0
"76","BGR","Bulgaria",2019,"Admin",NA,61538,59041,5091,4502,465,NA,NA,NA,NA,124,23,2497,NA,"LBwithGA",1,8.62282142917634,"Live births by birth weight and duration of gestation [DEMO_FWEIGHT__custom_1232299] EuroSTAT","1",-2.36058341678394,0.0146615396539528,"Northern America, Australia and New Zealand, Central Asia and Europe",3,91.6075744628906,99.8393821892694,0.0243567079159301,0.115694362600668,"B",2,0
"77","BGR","Bulgaria",2020,"Admin",NA,59086,56967,4995,4464,413,NA,NA,NA,NA,118,17,2119,NA,"LBwithGA",1,8.7682342408763,"Live births by birth weight and duration of gestation [DEMO_FWEIGHT__custom_1232299] EuroSTAT","1",-2.34226769991997,0.0148135522424348,"Northern America, Australia and New Zealand, Central Asia and Europe",3,91.5848922729492,98.8374232615714,0.0236236236236236,0.106306306306306,"B",2,0
"78","BHR","Bahrain",2010,"Admin",18254,18150,NA,1679,1439,162,NA,NA,NA,NA,78,NA,NA,NA,"LBonly",1,9.25068870523416,"INFORMATION AND Egovernment authority bahrainBirth and Death Registration System database.https://www.data.gov.bh/en/DataAnalysis/","1",-2.28340288070514,0.0256184578487205,"Western Asia and Northern Africa",4,98.7249984741211,93.6629167096708,0.0464562239428231,0.142942227516379,"A",1,0
"79","BHR","Bahrain",2011,"Admin",17713,17573,NA,1703,1459,150,NA,NA,NA,NA,94,NA,NA,NA,"LBonly",1,9.69100324361236,"INFORMATION AND Egovernment authority bahrainBirth and Death Registration System database.https://www.data.gov.bh/en/DataAnalysis/","1",-2.23203913285777,0.0254992359249495,"Western Asia and Northern Africa",4,99.1687469482422,91.2219684385382,0.0551967116852613,0.143276570757487,"A",1,0
"80","BHR","Bahrain",2012,"Admin",19244,19119,NA,1961,1657,196,NA,NA,NA,NA,108,NA,NA,NA,"LBonly",1,10.256812594801,"INFORMATION AND Egovernment authority bahrainBirth and Death Registration System database.https://www.data.gov.bh/en/DataAnalysis/","1",-2.16900998993656,0.0238374863859827,"Western Asia and Northern Africa",4,99.4812469482422,98.2527365229457,0.0550739418663947,0.155022947475778,"A",1,0
"81","BHR","Bahrain",2013,"Admin",20101,19995,NA,2040,1748,177,NA,NA,NA,NA,115,NA,NA,NA,"LBonly",1,10.2025506376594,"INFORMATION AND Egovernment authority bahrainBirth and Death Registration System database.https://www.data.gov.bh/en/DataAnalysis/","1",-2.17491881982192,0.0233643076286945,"Western Asia and Northern Africa",4,99.6687469482422,100.974649025351,0.0563725490196078,0.143137254901961,"A",1,0
"82","BHR","Bahrain",2014,"Admin",21063,20931,NA,2309,1977,187,NA,NA,NA,NA,145,NA,NA,NA,"LBonly",1,11.0314844011275,"INFORMATION AND Egovernment authority bahrainBirth and Death Registration System database.https://www.data.gov.bh/en/DataAnalysis/","1",-2.08752914709398,0.0220632690612073,"Western Asia and Northern Africa",4,99.7062454223633,101.473796480341,0.0627977479428324,0.143785188393244,"A",1,0
"83","BHR","Bahrain",2015,"Admin",21086,20983,NA,2320,1965,192,NA,NA,NA,NA,163,NA,NA,NA,"LBonly",1,11.0565696039651,"INFORMATION AND Egovernment authority bahrainBirth and Death Registration System database.https://www.data.gov.bh/en/DataAnalysis/","1",-2.08497576852277,0.0220140054591764,"Western Asia and Northern Africa",4,99.7062454223633,98.6182262537012,0.0702586206896552,0.15301724137931,"A",1,0
"84","BHR","Bahrain",2016,"Admin",NA,20714,NA,2305,1914,189,NA,NA,NA,NA,202,NA,NA,NA,"LBonly",1,11.1277396929613,"INFORMATION AND Egovernment authority bahrainBirth and Death Registration System database.https://www.data.gov.bh/en/DataAnalysis/","1",-2.07775899901581,0.0220943598074274,"Western Asia and Northern Africa",4,99.6957397460938,97.8090471243743,0.0876355748373102,0.169631236442516,"A",1,0
"85","BHR","Bahrain",2017,"Admin",NA,20581,NA,2170,1823,161,NA,NA,NA,NA,186,NA,NA,NA,"LBonly",1,10.543705359312,"INFORMATION AND Egovernment authority bahrainBirth and Death Registration System database.https://www.data.gov.bh/en/DataAnalysis/","1",-2.1382211445227,0.0226968025950441,"Western Asia and Northern Africa",4,99.676628112793,98.3748386788395,0.0857142857142857,0.159907834101382,"A",1,0
"86","BHR","Bahrain",2018,"Admin",NA,19740,NA,2158,1811,175,NA,NA,NA,NA,172,NA,NA,NA,"LBonly",1,10.9321175278622,"INFORMATION AND Egovernment authority bahrainBirth and Death Registration System database.https://www.data.gov.bh/en/DataAnalysis/","1",-2.09769378459304,0.0228093923739854,"Western Asia and Northern Africa",4,99.656982421875,95.9463400408282,0.0797034291010195,0.16079703429101,"A",1,0
"87","BHR","Bahrain",2019,"Admin",NA,18611,NA,2097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LBonly",1,11.2675299554027,"Health Statistics 2020Ministry of health- information and planning directorate 2021https://www.moh.gov.bh/Content/Files/Publications/statistics/HS2020/hs2020_e.htm","1",-2.06370075407545,0.0231824589373894,"Western Asia and Northern Africa",4,99.6531600952148,93.8622150494251,NA,NA,"A",1,0
"88","BHR","Bahrain",2020,"Admin",NA,18042,NA,2049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LBonly",1,11.3568340538743,"Health Statistics 2020Ministry of health- information and planning directorate 2021https://www.moh.gov.bh/Content/Files/Publications/statistics/HS2020/hs2020_e.htm","1",-2.05479925725197,0.0234642345602308,"Western Asia and Northern Africa",4,99.6553344726562,95.2134677291678,NA,NA,"A",1,0
"89","BLR","Belarus",2013,"Admin",NA,117997,112618,8636,7305,1055,NA,NA,NA,NA,276,NA,5379,NA,"LBwithGA",1,7.66840114368929,"Eurostathttps://ec.europa.eu/eurostat","1",-2.4882782945862,0.0111987230674042,"Northern America, Australia and New Zealand, Central Asia and Europe",3,100.024055480957,97.1016878019075,0.031959240389069,0.154122278832793,"B",2,0
"90","BLR","Belarus",2014,"Admin",NA,118534,114029,8661,7344,1044,NA,NA,NA,NA,273,NA,4505,NA,"LBwithGA",1,7.59543624867358,"Eurostathttps://ec.europa.eu/eurostat","1",-2.49862879534784,0.0111781329365542,"Northern America, Australia and New Zealand, Central Asia and Europe",3,100.044059753418,97.3729175565997,0.0315206096293731,0.152060962937305,"B",2,0
"91","BLR","Belarus",2015,"Admin",NA,119028,114813,8506,7290,953,NA,NA,NA,NA,263,NA,4215,NA,"LBwithGA",1,7.40856871608616,"Eurostathttps://ec.europa.eu/eurostat","1",-2.52555933771242,0.0112681316418323,"Northern America, Australia and New Zealand, Central Asia and Europe",3,100.064353942871,97.8550934337414,0.0309193510463202,0.142957912062074,"B",2,0
"92","BLR","Belarus",2016,"Admin",NA,117779,114022,8346,7174,951,NA,NA,NA,NA,221,NA,3757,NA,"LBwithGA",1,7.31964006946028,"Eurostathttps://ec.europa.eu/eurostat","1",-2.53859542721483,0.0113701698925803,"Northern America, Australia and New Zealand, Central Asia and Europe",3,100.084297180176,99.4175691531118,0.0264797507788162,0.140426551641505,"B",2,0
"93","BLR","Belarus",2017,"Admin",NA,102556,101239,7157,6079,857,NA,NA,NA,NA,221,NA,1317,NA,"LBwithGA",1,7.06941000997639,"Eurostathttps://ec.europa.eu/eurostat","1",-2.5760758436713,0.0122618258638309,"Northern America, Australia and New Zealand, Central Asia and Europe",3,100.103340148926,98.3458156327615,0.0308788598574822,0.150621768897583,"B",2,0
"94","BRA","Brazil",2012,"Admin",NA,2905789,2765083,344656,299063,30316,NA,NA,NA,NA,15277,NA,140706,NA,"LBwithGA",1,12.4645806292252,"Ministério da Saúde - MS
Secretaria de Vigilância em Saúde - SVS
Departamento de Vigilância de Doenças e Agravos Não Transmissíveis e
Promoção da Saúde (DEVDANT-PS)
Coordenação Geral de Informações e Análise Epidemiológica - CGIAE
Por telefone: (061)3315-7708/7710/7712
Por e-mail: cgiae@saude.gov.br","2",-1.94915243172117,0.00182060264750066,"Latin America and the Caribbean",5,99.0187530517578,97.2867871869421,0.0443253562972935,0.132285525277378,"A",2,0
"95","BRA","Brazil",2013,"Admin",NA,2904027,2790519,333452,287125,30548,NA,NA,NA,NA,15779,NA,113508,NA,"LBwithGA",1,11.949461730954,"Ministério da Saúde - MS
Secretaria de Vigilância em Saúde - SVS
Departamento de Vigilância de Doenças e Agravos Não Transmissíveis e
Promoção da Saúde (DEVDANT-PS)
Coordenação Geral de Informações e Análise Epidemiológica - CGIAE
Por telefone: (061)3315-7708/7710/7712
Por e-mail: cgiae@saude.gov.br","2",-1.99722471421559,0.00184551393624392,"Latin America and the Caribbean",5,99.0562515258789,98.0144164905697,0.047320154025167,0.138931540371628,"A",2,0
"96","BRA","Brazil",2014,"Admin",NA,2979259,2895842,332992,286898,29933,NA,NA,NA,NA,16161,NA,83417,NA,"LBwithGA",1,11.4989699023635,"Ministério da Saúde - MS
Secretaria de Vigilância em Saúde - SVS
Departamento de Vigilância de Doenças e Agravos Não Transmissíveis e
Promoção da Saúde (DEVDANT-PS)
Coordenação Geral de Informações e Análise Epidemiológica - CGIAE
Por telefone: (061)3315-7708/7710/7712
Por e-mail: cgiae@saude.gov.br","2",-2.04075673381775,0.00184208190834843,"Latin America and the Caribbean",5,99.0812454223633,99.2559945708793,0.0485326974822218,0.138423745915818,"A",2,0
"97","BRA","Brazil",2015,"Admin",NA,3017668,2942060,326879,280746,30241,NA,NA,NA,NA,15892,NA,75608,NA,"LBwithGA",1,11.1105483912633,"Ministério da Saúde - MS
Secretaria de Vigilância em Saúde - SVS
Departamento de Vigilância de Doenças e Agravos Não Transmissíveis e
Promoção da Saúde (DEVDANT-PS)
Coordenação Geral de Informações e Análise Epidemiológica - CGIAE
Por telefone: (061)3315-7708/7710/7712
Por e-mail: cgiae@saude.gov.br","2",-2.07949851832688,0.0018551600192975,"Latin America and the Caribbean",5,99.09375,99.8584355908411,0.0486173782959444,0.141131733760811,"A",2,0
"98","BRA","Brazil",2016,"Admin",NA,2857800,2801312,317657,273271,28928,NA,NA,NA,NA,15458,NA,56488,NA,"LBwithGA",1,11.3395794541986,"Ministério da Saúde - MS
Secretaria de Vigilância em Saúde - SVS
Departamento de Vigilância de Doenças e Agravos Não Transmissíveis e
Promoção da Saúde (DEVDANT-PS)
Coordenação Geral de Informações e Análise Epidemiológica - CGIAE
Por telefone: (061)3315-7708/7710/7712
Por e-mail: cgiae@saude.gov.br","2",-2.0565143602158,0.00188432535315838,"Latin America and the Caribbean",5,99.0999984741211,98.3650231077606,0.0486625511164558,0.139729330693169,"A",2,0
"99","BRA","Brazil",2017,"Admin",NA,2923535,2872319,319312,273348,29965,NA,NA,NA,NA,15999,NA,51216,NA,"LBwithGA",1,11.1168710717716,"Ministério da Saúde - MS
Secretaria de Vigilância em Saúde - SVS
Departamento de Vigilância de Doenças e Agravos Não Transmissíveis e
Promoção da Saúde (DEVDANT-PS)
Coordenação Geral de Informações e Análise Epidemiológica - CGIAE
Por telefone: (061)3315-7708/7710/7712
Por e-mail: cgiae@saude.gov.br","2",-2.0788584778844,0.00187707969898169,"Latin America and the Caribbean",5,99.1026916503906,99.0312767073841,0.050104599889763,0.143946986019943,"A",2,0
"100","BRA","Brazil",2018,"Admin",NA,2944932,2901965,323676,277900,29741,NA,NA,NA,NA,16035,NA,42967,NA,"LBwithGA",1,11.1536837970134,"Ministério da Saúde - MS
Secretaria de Vigilância em Saúde - SVS
Departamento de Vigilância de Doenças e Agravos Não Transmissíveis e
Promoção da Saúde (DEVDANT-PS)
Coordenação Geral de Informações e Análise Epidemiológica - CGIAE
Por telefone: (061)3315-7708/7710/7712
Por e-mail: cgiae@saude.gov.br","2",-2.07513826416235,0.00186476898783858,"Latin America and the Caribbean",5,99.1106491088867,99.1605670566511,0.0495402810217625,0.141425375993277,"A",2,0
"101","BRA","Brazil",2019,"Admin",NA,2849146,2812833,315831,271116,28758,NA,NA,NA,NA,15957,NA,36313,NA,"LBwithGA",1,11.2282172457448,"Ministério da Saúde - MS
Secretaria de Vigilância em Saúde - SVS
Departamento de Vigilância de Doenças e Agravos Não Transmissíveis e
Promoção da Saúde (DEVDANT-PS)
Coordenação Geral de Informações e Análise Epidemiológica - CGIAE
Por telefone: (061)3315-7708/7710/7712
Por e-mail: cgiae@saude.gov.br","2",-2.06763883084222,0.00188857897919957,"Latin America and the Caribbean",5,99.1198425292969,98.7107286377058,0.0505238561129212,0.141578882376967,"A",2,0
"102","BRA","Brazil",2020,"Admin",NA,2730145,2694806,308702,265897,27837,NA,NA,NA,NA,14968,NA,35339,NA,"LBwithGA",1,11.4554442880118,"Ministério da Saúde - MS
Secretaria de Vigilância em Saúde - SVS
Departamento de Vigilância de Doenças e Agravos Não Transmissíveis e
Promoção da Saúde (DEVDANT-PS)
Coordenação Geral de Informações e Análise Epidemiológica - CGIAE
Por telefone: (061)3315-7708/7710/7712
Por e-mail: cgiae@saude.gov.br","2",-2.04504077903313,0.00191271096188382,"Latin America and the Caribbean",5,99.1326904296875,97.9496601363186,0.0484868902695804,0.138661233163374,"A",2,0
